freq_mol_grid,freq_cell_fit
0.002419613663672829,0.011224063235987566
0.0024665519042255802,0.011410805934688288
0.002514400702715435,0.011600655604080882
0.002563177723114182,0.011793663937039815
0.0026129009720581293,0.011989883486490556
0.002663588805495475,0.01218936767971885
0.002715259935462638,0.012392170832918104
0.002767933436992018,0.012598348165978688
0.002821628755153811,0.01280795581752353
0.002876365712234357,0.013021050860193556
0.00293216451505381,0.01323769131618773
0.0029890457624257207,0.01345793617306147
0.003047030452761347,0.013681845399787994
0.0031061399918214643,0.013909479963086812
0.003166396200618582,0.014140901844024011
0.0032278213234724264,0.014376174054888618
0.0032904380362217085,0.014615360656349783
0.0033542694545951883,0.014858526774899438
0.003419339142745132,0.015105738620585153
0.003485671121946297,0.015357063505037969
0.0035532898794636983,0.015612569859800295
0.0036222203775923725,0.015872327254958626
0.0036924880628725165,0.016136406418086315
0.0037641188754833923,0.016404879253501505
0.0038371392588194653,0.01667781886184547
0.003911576169252294,0.01695529955998666
0.003987457086081829,0.017237396901255992
0.004064810021680716,0.017524187696018705
0.004143663531835414,0.01781575003258856
0.00422404672628792,0.018112163298489976
0.004305989279481967,0.018413508202073856
0.004389521441517736,0.01871986679449321
0.00447467404931904,0.019031322492044256
0.004561478538017149,0.019347960098879263
0.004649966952555463,0.019669865830097336
0.004740171959519294,0.019997127335219307
0.004832126859195128,0.02032983372205321
0.004925865597863851,0.0206680755809569
0.005021422780332426,0.021011945009504235
0.0051188336827086844,0.021361535637561716
0.005218134265423934,0.021716942652782328
0.0053193611865082,0.022078262826523542
0.005422551815122966,0.02244559454019647
0.005527744245356491,0.02281903781205358
0.005634977310286685,0.023198694324421898
0.005744290596316831,0.023584667451389433
0.0058557244577893885,0.023977062286952212
0.005969320031883277,0.02437598567362953
0.006085119253800203,0.0247815462315555
0.006203164872245536,0.025193854388054406
0.006323500465209517,0.025613022407708217
0.006446170456054616,0.026039164422924373
0.006571220129914964,0.026472396465012107
0.006698695650413892,0.02691283649577576
0.00682864407670584,0.02736060443963393
0.006961113380848792,0.027815822216272764
0.007096152465513764,0.02827861377384269
0.007233811182037818,0.028749105122707393
0.007374140348827308,0.029227424369754368
0.007517191770118086,0.029713701753276135
0.007663018255099721,0.030208069678432134
0.007811673637410626,0.030710662753300286
0.007963212795011417,0.031221617825528562
0.008117691670443794,0.03174107401959631
0.008275167291482383,0.032269172774695404
0.008435697792187292,0.032806057883241924
0.008599342434364976,0.033351875530028316
0.008766161629445476,0.033906774332027066
0.008936216960784036,0.03447090537885662
0.00910957120639536,0.035044422273920565
